id,caption,hashtags,likes,comments,timestamp,username,source_url,source_type,image_url
3579540753837509476,"Ready 🔥
#fakenike 

Nike Air Max Plus Tn 

Size : 39 40 41 42 43 44",fakenike,0,0,2025-03-02T16:55:31.000Z,fakesneakersid,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.75761-15/482369816_17871649800314097_1543756863894758359_n.webp?stp=dst-webp_s1080x1080&_nc_cat=107&ig_cache_key=MzU3OTU0MDczOTM4Mzk4ODAxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=IaO7DMkWBcMQ7kNvwERvFRg&_nc_oc=AdlLTa4ztXZgZOY_klZutiola26bR-mNp9yO2RNGgnhU55a2x6CeTRKlNUVU2HXO2Iw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_AfzQ2x6Ky99d0fVaExCdoerISY3e9Dezc7sX2zqzK13qjA&oe=69BEA16B
3579540478053795421,"Ready 🔥
#fakenike 

Nike Air Max Plus Tn 

Size : 39 40 41 42 43 44",fakenike,0,0,2025-03-02T16:54:59.000Z,fakesneakersid,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.75761-15/482746283_17871649662314097_7428808817042390645_n.webp?stp=dst-webp_s1080x1080&_nc_cat=106&ig_cache_key=MzU3OTU0MDQ2NjUxOTQ5Nzk0NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=4CLMe31ZfFIQ7kNvwHR9REr&_nc_oc=AdnWqJb2AhAmIbTrDw0_JBdDwExHylvwvnGD-F_am4YUxDqDFGQMdFhSEQ_R-YWEvdA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_AfzJ_wHXiERskQOS0kbQ1z6GeeRCCjIX7-3r7DALWj1WlQ&oe=69BEC016
3579540198847241015,"Ready 🔥
#fakenike 

Nike Air Max Plus Tn 

Size : 39 40 41 42 43 44",fakenike,0,0,2025-03-02T16:54:25.000Z,fakesneakersid,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.75761-15/482670561_17871649512314097_4011803129193535364_n.webp?stp=dst-webp_s1080x1080&_nc_cat=106&ig_cache_key=MzU3OTU0MDE4MDc2MTUyNTUzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=MXOIWIZJ9wIQ7kNvwFUITes&_nc_oc=AdmWihjsclTyXo_vF6Ab08ib5fJNlxAAfKVP1YGgchxl0gQjy-KQ3-oLOrl24kEBhfE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_Afw3S0aCYIQ5sgWKHspRhzs4aOPfi-ncXdqB_SIL-LJKRw&oe=69BE90C0
3579539921075427083,"Ready 🔥
#fakenike 

Nike Air Max Plus Tn 

Size : 39 40 41 42 43 44",fakenike,0,0,2025-03-02T16:53:52.000Z,fakesneakersid,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.75761-15/482500815_17871649383314097_5277736594389493055_n.webp?stp=dst-webp_s1080x1080&_nc_cat=108&ig_cache_key=MzU3OTUzOTkwNjYwNDg1OTk4Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=UObkp25XXp8Q7kNvwHAHJjW&_nc_oc=AdmOTHHb_z3EgyOmS22E1OMOLJyhmZ3bxF7-AkLiE1IuaAdxYdhX3E6q7GEbkdQnS5M&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_AfwbCrtmeoZVkEEj-QxoYINrn6F-miO2mam8Z5UlX0EGhA&oe=69BEA9CF
3579539584214082070,"Ready 🔥
#fakenike 

Nike Air Max Plus Tn 

Size : 39 40 41 42 43 44",fakenike,0,0,2025-03-02T16:53:12.000Z,fakesneakersid,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.75761-15/482477453_17871649140314097_7918252624434350036_n.webp?stp=dst-webp_s1080x1080&_nc_cat=110&ig_cache_key=MzU3OTUzOTU3MTU3MjI1NzM0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=kJLPY7jeNFIQ7kNvwG8bRMk&_nc_oc=Adl9wi77aOgw3Fj4cfG3vhyafweEQRArdSv3KgILZtjyXoImvoYH9XOKJo9aaaPpkPU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_AfzOr2JTM01CbW0n3uLnS5HBZg97a8fSgyQYa7DQ-j98Bw&oe=69BE9DA1
3564319709527209077,"#disallowed #fakenike 

hey insta ... 
check the QR codes
of the 9 items i bought !!!

u have a stupid MAGA moron in your payroll
that belong to elon musk DOGes !!!","disallowed, fakenike",1,0,2025-02-09T16:54:02.000Z,bigrascall,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.75761-15/476885193_18482304256020252_4705052907481201922_n.jpg?stp=dst-jpegr_e35_p1080x1080_tt6&_nc_cat=102&ig_cache_key=MzU2NDMxOTY5Mzk1NzkzNzA0OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5oZHIuQzMifQ%3D%3D&_nc_ohc=6bUwYAr8db4Q7kNvwGTLV7F&_nc_oc=AdkL3BtP3O1epZqzd9SDFQyW1oohE1-yJfHA_Bi68CpR8j1GxEZ7VHnqABgJp6qgXuE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_AfzLP4cDL7jfQ0X9ED_Fytm24eX69KrRbdKq4X3mAj7TGw&oe=69BEC7E1
3534798909677876015,No way these could be real right. Found them at the goodwill,,4,17,2024-12-30T23:21:28.000Z,thriftinginky,https://www.instagram.com/explore/tags/fakenike/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/621014563_18004395842837718_2780532555258798543_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=108&ig_cache_key=MzUzNDc5ODkwOTY3Nzg3NjAxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=siM75YBO0pkQ7kNvwF8Cmxr&_nc_oc=Adn5JwgiBLBonDFfA6Ge9XHkUODSKMeoOsfe5k-n5Om1IjQu4KdAfdlEJ6y_fNDfyEA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=eu-dRNu541DiCu9cD5tmIg&_nc_ss=1a&oh=00_AfyYiL_8myi2fCOEVDAdv71gvENVe8iAfeoQuMTTQlw39A&oe=69BEBFAC
3853773993908828561,"“I know who is fake and who is real, i just love watching their acting skills.” - Unknown

Spot the mask, stay calm, enjoy the show.
No need to call it out, your peace is louder than any drama.
They perform, you observe. Maturity level: expert.
#ScalpelSunrise #fakevsreal #quietstrength #resilience #personalgrowth","ScalpelSunrise, fakevsreal, quietstrength, resilience, personalgrowth",19,3,2026-03-16T01:49:26.000Z,omfsjimson,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/653692807_18581265832009923_5889053744808376676_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzg1Mzc3Mzk5MzkwODgyODU2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=7GMN32ObgpgQ7kNvwGpC0mQ&_nc_oc=Adl8ZH7yHhw67-QwTRv2EFGdzFQ3PxOxdhlowUX_bDyPvMGPU9nNogO3w6bu7UDXEpc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_AfwnVOoEDxWwpAoxtkjGODKZ3L1vYJIh9QIbHFJ-cqAZQQ&oe=69BE9D61
3851854165957991327,"Most people can’t tell a real designer bag from a high-quality fake. Here are 3 red flags I always check before buying: 1️⃣ Thick, cheap-looking handles 2️⃣ Messy or uneven stitching 3️⃣ No clear date code / weird interior tag Save this and check your bag. Full step-by-step guide to avoid fake luxury scams – link in bio (only $9.99).
#designerbags 

#luxurybags 

#fakevsreal 

#scamalert","designerbags, luxurybags, fakevsreal, scamalert",0,5,2026-03-13T10:13:40.000Z,zerofregature,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651364000_18059171309413106_6692655412097068851_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_cat=106&ig_cache_key=Mzg1MTg1NDE2NTk1Nzk5MTMyNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTQ0MC5zZHIuQzMifQ%3D%3D&_nc_ohc=-GnubaYh_NcQ7kNvwH2vQzT&_nc_oc=Adnsr1nAUCbHVmawX_GH2-XNQTFKSald-oc7nHJdQLu2iHygjFMgWM5yU6pAnxotW8E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_Afx_wTdIaalye2Or73hQlTwJl9pYbdO_tauRYpxeIB6QfQ&oe=69BE95AF
3851529024434188450,"Police in Rowlett, Texas just uncovered a massive counterfeit operation, seizing more than $101 million worth of fake luxury designer items in a major bust. Authorities say the stash included knockoff handbags, clothing, and accessories made to look like high-end brands.

Counterfeit markets are bigger than many people realize, and this seizure shows just how large the underground industry has become.

Do you think buying fake designer items is harmless… or does it hurt real businesses and the economy? 👀👇🏾

#CounterfeitGoods #LuxuryBrands #PoliceBust #FakeVsReal #BreakingNews","CounterfeitGoods, LuxuryBrands, PoliceBust, FakeVsReal, BreakingNews",19,2,2026-03-12T23:27:40.000Z,thatheater_,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651079963_18094052624006368_2596726654548079560_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=111&ig_cache_key=Mzg1MTUyODQyMTk3MjcyOTExNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OC5zZHIuQzMifQ%3D%3D&_nc_ohc=A-wuPsQ5DEgQ7kNvwGx5wLf&_nc_oc=Adlvac25rly8brnBT-uxtTeJ28iZ7Oa33l3zUpdN1tyxV8nhZMmc5C9c0miEyPAOawg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_AfyrYeQc7msVMzMgfYk0vOY8vN58R2qdhbfUfu3UWNZg2Q&oe=69BE9CAC
3851528421972729117,"Police in Rowlett, Texas just uncovered a massive counterfeit operation, seizing more than $101 million worth of fake luxury designer items in a major bust. Authorities say the stash included knockoff handbags, clothing, and accessories made to look like high-end brands.

Counterfeit markets are bigger than many people realize, and this seizure shows just how large the underground industry has become.

Do you think buying fake designer items is harmless… or does it hurt real businesses and the economy? 👀👇🏾

#CounterfeitGoods #LuxuryBrands #PoliceBust #FakeVsReal #BreakingNews","CounterfeitGoods, LuxuryBrands, PoliceBust, FakeVsReal, BreakingNews",0,0,2026-03-12T23:27:39.000Z,thatheater_,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/651079963_18094052624006368_2596726654548079560_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=111&ig_cache_key=Mzg1MTUyODQyMTk3MjcyOTExNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OC5zZHIuQzMifQ%3D%3D&_nc_ohc=A-wuPsQ5DEgQ7kNvwGx5wLf&_nc_oc=Adlvac25rly8brnBT-uxtTeJ28iZ7Oa33l3zUpdN1tyxV8nhZMmc5C9c0miEyPAOawg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_AfyrYeQc7msVMzMgfYk0vOY8vN58R2qdhbfUfu3UWNZg2Q&oe=69BE9CAC
3850567695393960457,"Not everything you see is real.

This photo is retouched.
Detected by Pixivera.

#Pixivera #AIorReal #PhotoTruth #RetouchedPhoto #FakeVsReal","Pixivera, AIorReal, PhotoTruth, RetouchedPhoto, FakeVsReal",0,0,2026-03-11T15:37:45.000Z,pixivera,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/650843693_18062656661677864_8234047273739964986_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=Mzg1MDU2NzY5NTM5Mzk2MDQ1Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjExNzl4MTU2MS5zZHIuQzMifQ%3D%3D&_nc_ohc=bpn7bsFwjcMQ7kNvwExvY4M&_nc_oc=Adl89bJQWb5Tknu75z427W3owjkdECYu0J5YRwTQJT5hWPPyWiCr4bPxmVqawfKFByU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_AfxcK8CcmJkzYsQzmFT7kZ6M6CRT90xIt--BFtJ4YGvEng&oe=69BEA614
3849934597131944258,"POV: You're at a flea market and spot a Cartier Love bracelet for $200.

Here's how to know in 60 seconds if it's real or a $30 fake from Shenzhen:

0–15 sec → Pick it up. Real 18K gold feels heavy. If it feels light or plasticky? Walk away.

15–30 sec → Find the hallmark. Look for ""750"" (18K gold) stamped crisply on the metal. Blurry, shaky, or missing? Fake.

30–45 sec → Test the clasp. Luxury clasps snap shut with authority. A fake one fumbles.

45–60 sec → Check the box. Cartier red = embossed logo, not printed. Tiffany blue = one specific Pantone. Wrong shade? Red flag. 🚩

And if you're spending $500+? Always get it authenticated first. Always.

Fake luxury jewellery seizures in Canada are up 40%+ since 2020. The fakes are getting good. Don't get burned.

Save this before your next secondhand find.

#LuxuryJewellery #CartierLove #TiffanyAndCo #FakeVsReal #ConsumerTips #Jewellery #SecondhandLuxury #CanadianShopper #AuthenticationTips #SmartShopping","LuxuryJewellery, CartierLove, TiffanyAndCo, FakeVsReal, ConsumerTips, Jewellery, SecondhandLuxury, CanadianShopper, AuthenticationTips, SmartShopping",17,1,2026-03-10T18:40:04.000Z,canadian_jeweller,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/649921615_18572298859000636_8787805392085069649_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzg0OTkzNDU5NzEzMTk0NDI1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&_nc_aid=2427&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTM1MC5zZHIuQzMifQ%3D%3D&_nc_ohc=MhwyzKt_EjQQ7kNvwGntHYe&_nc_oc=AdlYxVE_UgneGhLVClL76GEJWwcwJIKdlrbbObG60i0ifihNkud5cGdlWDsBpTiiQ7c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_Afy7RSFGs51-CRpY_pakwKPcCkt-K6aGxmSP8f-h55EivA&oe=69BE99EE
3848611825143727773,"Apparently they have cameras now that take a picture of you then generate an Ai photo. Sure, I’ll take the glow up… 

#thanksai #artificalphoto #fakevsreal","thanksai, artificalphoto, fakevsreal",468,21,2026-03-08T22:51:43.000Z,nbcaaron,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/649046390_18385999990081688_8742771659357273947_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=102&ig_cache_key=Mzg0ODYwNDEwMjI4MDgwOTM3Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEyNDB4MTY1My5zZHIuQzMifQ%3D%3D&_nc_ohc=TzkoQHIuZegQ7kNvwGPaUSO&_nc_oc=Adkhmf3v_aCuaV_yK1YhbIyWl9Lr_XyfI8y-7mxM-R_fWAIsfxDhm5xkRmCL9fe55yA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_Afz7ioJQhF1NuZlgA8SMydXRIAxskvFT9sSrPGdniEgV-w&oe=69BEB4B8
3847017233499790565,"How to spot fake Ralph Lauren.

Most people think the logo is the giveaway, but fakes have gotten smarter.

The real signs are in the stitching, the tag construction, the pony proportions, and the fabric weight.

One wrong detail and the whole piece falls apart.

This is why we scan every item before it ever reaches a drop.

Real pieces only. No exceptions. No shortcuts.

#ralphlauren #ralphlaurenstyle #poloralphlauren #fakevsreal #authenticitycheck #fakecheck #counterfeitawareness #howtospotfake #fashioneducation #styleeducation","ralphlauren, ralphlaurenstyle, poloralphlauren, fakevsreal, authenticitycheck, fakecheck, counterfeitawareness, howtospotfake, fashioneducation, styleeducation",0,0,2026-03-06T18:03:35.000Z,revaleurshop,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/645917596_17906155047363576_4637867674774105810_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzg0NzAxNzAzNDE2MTEzMzY1NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=Ya3OiFl0NOcQ7kNvwF1yvfX&_nc_oc=AdmwKlz8ISc3KjGxhaTPla6y2SxmEibf5ibntjIMgAqok1l2V39CWVWHr3fgPpMhYcw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_Afxv1afpB-TMivxmHCR0ZIZ1ziTxpXoFBCUWmiV3FevrMA&oe=69BEC15A
3846703145678557246,"Don’t get tricked into buying a fake! 🚨 Learn how to spot a counterfeit Geek Bar in 3 simple checks. From box opening direction to security codes—know what’s real before you puff. Save this guide! ✅ Link in bio for the full blog.
#GeekBar #FakeVsReal #VapeSafety #CounterfeitAlert #VapeGuide #HowToSpot #VapeCommunity #staysafeeveryone","GeekBar, FakeVsReal, VapeSafety, CounterfeitAlert, VapeGuide, HowToSpot, VapeCommunity, staysafeeveryone",1,0,2026-03-06T07:39:30.000Z,geekbarvape_online_store,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/641291078_18057912122395465_4783021866016309774_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzg0NjcwMzE0NTY3ODU1NzI0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwMDB4MTI1MC5zZHIuQzMifQ%3D%3D&_nc_ohc=AIQjWpd1dwMQ7kNvwFHud9a&_nc_oc=AdlLSvvklhQIpHVwtaNhVi4sVP01itcSA9-sSsO9cnm4PGH084I4cyMSNqw4vsWQcZ0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=7&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_AfxE1Hrgj1FfBwuXplnZpIbp6KOCg9gKodg275skc62qXQ&oe=69BE935F
3844866808545581346,"📀✨ 𝐏𝐨𝐤é𝐦𝐨𝐧 𝐘𝐞𝐥𝐥𝐨𝐰 – 𝐑𝐞𝐚𝐥 𝐯𝐬 𝐅𝐚𝐤𝐞 🎮
 Think you can tell an authentic Pokémon Yellow from a counterfeit? 👀
In my new video, I break it down side by side:
 🎨 Labels & artwork
 🔩 Cartridge shells
 💾 PCB & save battery
👉 Full video on YouTube (link in bio!)
 Protect your collection from scams & fakes.
#Pokemon #PokemonYellow #GameBoy #RetroGaming #CollectorTips #FakeVsReal","Pokemon, PokemonYellow, GameBoy, RetroGaming, CollectorTips, FakeVsReal",2,0,2026-03-03T18:51:05.000Z,theosgvault,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/645845560_18306455812286723_7957595340318903155_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_cat=107&ig_cache_key=Mzg0NDg2NjgwODU0NTU4MTM0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0Mzl4MTU0NS5zZHIuQzMifQ%3D%3D&_nc_ohc=6B1C9UtAEjUQ7kNvwHwC8Y9&_nc_oc=AdnOgoftJXCIKL48bFtZj5J0lKJYl2F4qY0956TjFQ8CQmlqL1Yr-odgZ_J21u0FuwU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_AfyjzWM6iQbiUTfLTLmBwmMLV-4UWRkK9JNfItrSXzTldg&oe=69BEC5D7
3844219036444196858,"🎮✨ 𝐏𝐨𝐤é𝐦𝐨𝐧 𝐟𝐚𝐧𝐬 & 𝐫𝐞𝐭𝐫𝐨 𝐜𝐨𝐥𝐥𝐞𝐜𝐭𝐨𝐫𝐬 – 𝐝𝐨𝐧’𝐭 𝐠𝐞𝐭 𝐬𝐜𝐚𝐦𝐦𝐞𝐝!
 Can you spot the authentic Pokémon Yellow cartridge in this pic? 👀
Counterfeits often look convincing on the outside, but the inside tells the real story.
✅ Learn the telltale signs and protect your collection.
 🔗 Link in bio!
#PokemonYellow #GameBoy #RetroGaming #FakeVsReal #GameCollecting #PokemonCollector","PokemonYellow, GameBoy, RetroGaming, FakeVsReal, GameCollecting, PokemonCollector",2,0,2026-03-02T21:24:06.000Z,theosgvault,https://www.instagram.com/explore/tags/fakevsreal/,counterfeit,https://scontent-vie1-1.cdninstagram.com/v/t51.82787-15/645410448_18306347062286723_5111473562954379725_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzg0NDIxOTAzNjQ0NDE5Njg1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU1MHgzMDkuc2RyLkMzIn0%3D&_nc_ohc=XbkMQqMT19YQ7kNvwGY4Pte&_nc_oc=AdkuBz1pPQ-2RhgS-wTzZZgUKekpFcTzjsQZTE4B6O6M8Q-iYYnFkKBB8EarJyJveiM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_gid=3ltptaV0vm03va_kahhmtA&_nc_ss=1a&oh=00_Afzt71Mei11QpexaCmU39e3R9sHw9AUnAXPMF-uSK36wsw&oe=69BEAA22
